Train_ID,Loss
1066,0.013387078
273,0.013384021
433,0.01336673
532,0.013363907
563,0.013230979
509,0.013220627
163,0.013216039
791,0.0131806275
1883,0.013158038
1898,0.013089092
302,0.013044852
872,0.013043087
1760,0.013000727
408,0.0129586
1217,0.012864691
1370,0.012809614
1218,0.012806553
1991,0.012799845
1046,0.012789605
805,0.012759593
343,0.012752767
846,0.012684146
691,0.012672964
452,0.012656485
995,0.012639181
979,0.012638592
848,0.012635649
219,0.0126184635
1784,0.012541357
1720,0.012509689
1669,0.012491794
1211,0.012468955
1456,0.0124437595
648,0.012390542
271,0.012348272
1446,0.012333318
1902,0.012330021
854,0.012314596
733,0.012228164
1724,0.012177996
1008,0.0121112205
1714,0.012048209
1077,0.011982956
1146,0.01194491
1294,0.011928889
959,0.011886364
1665,0.011825577
1484,0.011805903
646,0.011731915
1761,0.011688793
937,0.011602071
1496,0.011599007
381,0.011584984
137,0.011513456
1001,0.011503557
1455,0.011471266
1690,0.01145901
787,0.011373446
415,0.0113708535
184,0.011209488
1881,0.0112081915
693,0.011178721
710,0.011166461
661,0.0110916
1381,0.011024988
1785,0.011014731
1877,0.011005652
122,0.011003884
1776,0.010898235
1256,0.010849298
1240,0.010811326
212,0.010736912
1558,0.01073526
696,0.010691269
1512,0.010664614
1599,0.010659896
730,0.010648219
1609,0.010643619
792,0.010627225
868,0.010577803
269,0.010536518
1195,0.010520947
1528,0.010411709
1013,0.010343871
157,0.010307295
472,0.010262932
1433,0.010173489
215,0.0101529565
1802,0.01014564
1835,0.010072002
1930,0.01006138
1428,0.010050287
259,0.010039901
991,0.010012048
1203,0.010003433
505,0.0099803
871,0.009965311
1302,0.009949732
1410,0.009804899
1184,0.0097815255
217,0.009734069
1850,0.009727222
371,0.009714589
418,0.009679526
808,0.009649538
786,0.009614709
91,0.009568543
783,0.009566417
248,0.009524028
1798,0.00943948
1492,0.009414326
338,0.009389763
1449,0.009364372
1304,0.009358231
774,0.009355514
1918,0.009306502
1336,0.009296699
117,0.0091843745
1949,0.009132045
956,0.009032933
254,0.008892458
1888,0.008859493
620,0.008832671
1111,0.008802067
811,0.0087880045
896,0.008767916
457,0.008717693
684,0.008610149
384,0.008605067
216,0.008584029
1104,0.008548926
1847,0.008452947
328,0.008442664
209,0.008419258
98,0.008407437
41,0.008407201
1027,0.008398926
1573,0.008362161
671,0.008321494
397,0.008316883
1345,0.008314991
1864,0.008296548
367,0.008240036
557,0.00817678
88,0.008152777
1758,0.008135633
442,0.008064802
99,0.008046355
1101,0.007952811
58,0.00791059
251,0.007907988
556,0.0077743335
1868,0.00776215
496,0.007712468
1702,0.007705962
147,0.0077018216
1529,0.00769082
322,0.007663612
1644,0.0076584066
1804,0.0076380586
1959,0.0076033957
602,0.0076022125
470,0.0075587933
856,0.007518566
199,0.0074659144
588,0.0074656773
1858,0.0074543185
361,0.0073975213
1960,0.0073836767
1637,0.0073748017
1158,0.007344153
420,0.007334686
1150,0.0072977636
580,0.0072900713
1169,0.007287941
1499,0.0072576446
759,0.007226637
1636,0.007225572
292,0.00720131
136,0.0071564526
1620,0.0071141976
1899,0.0070115705
1453,0.0069837514
910,0.0069617326
1124,0.006921482
1477,0.0068377787
1219,0.0067726583
835,0.0067200856
182,0.006715349
1055,0.006680772
628,0.006661115
34,0.0066408655
1574,0.006640155
221,0.0066217994
1110,0.0066164704
1723,0.006605339
309,0.006600365
1489,0.0065584416
1814,0.0065442296
784,0.006521846
1757,0.0065114237
765,0.0064861965
1700,0.00648442
634,0.0064770766
1021,0.006476366
772,0.006412999
1893,0.006402102
864,0.006382676
1244,0.006359933
744,0.0063422835
844,0.006295137
1614,0.0062699043
1153,0.0062658763
712,0.0062414724
947,0.0062303366
751,0.0062028514
1788,0.0061490634
115,0.0061418363
1685,0.006114823
863,0.006040176
836,0.0060080644
72,0.00599894
266,0.005987683
543,0.005972989
885,0.0059341206
466,0.0059316317
564,0.005929854
306,0.0059219142
1079,0.005915515
635,0.0058947764
616,0.0058906283
83,0.005851638
36,0.0058272243
1827,0.005813713
802,0.0057734163
69,0.00572648
571,0.0056771706
1746,0.0056769336
1944,0.0056716
1948,0.0056499075
1643,0.0056047435
520,0.005593363
1861,0.005577834
29,0.005573211
674,0.0055656238
522,0.0055259094
757,0.005494611
976,0.005476235
1493,0.0054392437
1171,0.005436161
1312,0.0054278616
917,0.0053824508
289,0.005371305
89,0.005369527
1094,0.0053643095
798,0.005332295
1254,0.0052950615
1925,0.0052845078
1662,0.0052650603
537,0.0052421736
870,0.005235414
1947,0.0052256896
585,0.005223911
1017,0.0052134753
569,0.005198177
1688,0.0051790834
204,0.005164378
1483,0.005163192
1308,0.005151925
62,0.0051129065
230,0.0050952346
1993,0.005089897
1206,0.0050773253
1540,0.0050736484
1298,0.005056213
1594,0.0050537223
260,0.0050485036
203,0.0050482666
284,0.005031068
165,0.0050100735
985,0.0049811313
1559,0.0049789962
1912,0.0049228887
229,0.004904502
829,0.0048849285
542,0.0048822
362,0.004875082
1338,0.0048282226
1179,0.0047799367
997,0.004775547
1450,0.0047747167
975,0.004765937
1439,0.004747429
1745,0.00472714
493,0.0047134957
87,0.0047134957
152,0.0046919016
1194,0.00461169
1414,0.0045788204
1759,0.0045455936
839,0.004526488
1057,0.004497888
590,0.004494921
987,0.0044829347
1355,0.004456351
1048,0.004438549
1547,0.0044112517
625,0.0043716105
